step,timestamp,simulation_id,cars_quit_waiting,cars_zero_battery,vehicles_on_road,vehicles_entered,vehicles_exited,vehicles_stranded,completion_rate,total_charging,total_queued,total_waiting_spots,queue_occupancy_rate,avg_wait_time_minutes,max_wait_time_minutes,charging_utilization,num_stations,stations_over_capacity,stations_with_abandonments,avg_soc_percent,critical_battery_count,low_battery_count,throughput_vehicles_per_hour,avg_trip_duration_minutes,energy_consumption_total_kwh,charging_efficiency,station_turnaround_time,abandonment_rate,estimated_revenue,service_level,customer_satisfaction_score
90,2024-01-15 07:31:00,fd0a166c,2,0,3733,5007,0,0,0.0,8,10,18,0.5555555555555556,1.5,3.0,0.6666666666666666,3,2,0,40.256121160460175,213,677,0.0,0.0,0,0.9,31.5,0.0003994407829039345,0.8,0.9996005592170961,0.7653524660077589
91,2024-01-15 07:32:00,fd0a166c,5,0,3777,5079,0,0,0.0,8,7,18,0.3888888888888889,2.2857142857142856,4.0,0.6666666666666666,3,2,0,40.15740953734955,227,695,0.0,0.0,0,0.9,32.285714285714285,0.0009844457570387872,0.8,0.9990155542429612,0.7570638979147408
92,2024-01-15 07:33:00,fd0a166c,5,0,3804,5143,0,0,0.0,8,6,18,0.3333333333333333,1.3333333333333333,3.0,0.6666666666666666,3,2,0,40.1094669256082,229,717,0.0,0.0,0,0.9,31.333333333333332,0.0009721952167995333,0.8,0.9990278047832004,0.7664967224311633
93,2024-01-15 07:34:00,fd0a166c,3,0,3841,5216,0,0,0.0,8,8,18,0.4444444444444444,1.25,2.0,0.6666666666666666,3,2,0,40.06572727747679,232,737,0.0,0.0,0,0.9,31.25,0.0005751533742331289,0.8,0.9994248466257669,0.7674013932052604
94,2024-01-15 07:35:00,fd0a166c,3,0,3841,5273,0,0,0.0,8,9,18,0.5,1.7777777777777777,3.0,0.6666666666666666,3,2,0,40.15334646271908,201,727,0.0,0.0,0,0.9,31.77777777777778,0.0005689360895126114,0.8,0.9994310639104874,0.7623013407118553
95,2024-01-15 07:36:00,fd0a166c,7,0,3871,5337,0,0,0.0,8,5,18,0.2777777777777778,1.8,4.0,0.6666666666666666,3,2,0,40.052792878050425,200,734,0.0,0.0,0,0.9,31.8,0.0013115982761851227,0.8,0.9986884017238149,0.7615809464456268
96,2024-01-15 07:37:00,fd0a166c,4,0,3910,5418,0,0,0.0,8,8,18,0.4444444444444444,1.125,2.0,0.6666666666666666,3,2,0,40.11581446320675,218,740,0.0,0.0,0,0.9,31.125,0.0007382798080472499,0.8,0.9992617201919527,0.7686863170031947
97,2024-01-15 07:38:00,fd0a166c,5,0,3934,5479,0,0,0.0,8,7,18,0.3888888888888889,1.5714285714285714,3.0,0.6666666666666666,3,2,0,40.02919240020888,228,745,0.0,0.0,0,0.9,31.571428571428573,0.0009125752874612155,0.8,0.9990874247125388,0.7639790689711474
98,2024-01-15 07:39:00,fd0a166c,2,0,3941,5527,0,0,0.0,9,10,18,0.5555555555555556,1.6,3.0,0.75,3,2,0,39.85559991717941,220,768,0.0,0.0,0,0.9,31.6,0.0003618599601954044,0.8999999999999999,0.9996381400398046,0.7635664558502807
99,2024-01-15 07:40:00,fd0a166c,6,0,3974,5604,0,0,0.0,9,6,18,0.3333333333333333,2.0,3.0,0.75,3,2,0,39.86728093703285,227,765,0.0,0.0,0,0.9,32.0,0.0010706638115631692,0.8999999999999999,0.9989293361884368,0.7593062963494404
100,2024-01-15 07:41:00,fd0a166c,1,0,4004,5666,0,0,0.0,9,11,18,0.6111111111111112,1.8181818181818181,4.0,0.75,3,2,0,39.73767028652592,238,776,0.0,0.0,0,0.9,31.818181818181817,0.00017649135192375574,0.8999999999999999,0.9998235086480762,0.7612229258504641
101,2024-01-15 07:42:00,fd0a166c,8,0,4031,5740,0,0,0.0,9,4,18,0.2222222222222222,2.0,3.0,0.75,3,2,0,39.78573257114127,235,774,0.0,0.0,0,0.9,32.0,0.0013937282229965157,0.8999999999999999,0.9986062717770035,0.7590139738530839
102,2024-01-15 07:43:00,fd0a166c,2,0,4039,5791,0,0,0.0,9,10,18,0.5555555555555556,1.4,3.0,0.75,3,2,0,39.67817482167008,232,776,0.0,0.0,0,0.9,31.4,0.0003453634950785702,0.8999999999999999,0.9996546365049215,0.7652182042453087
103,2024-01-15 07:44:00,fd0a166c,6,0,4052,5855,0,0,0.0,10,6,18,0.3333333333333333,2.0,4.0,0.8333333333333334,3,2,0,39.674252740664954,230,782,0.0,0.0,0,0.9,32.0,0.0010247651579846286,1.0,0.9989752348420153,0.758938599418136
104,2024-01-15 07:45:00,fd0a166c,3,0,4062,5907,0,0,0.0,10,9,18,0.5,1.4444444444444444,3.0,0.8333333333333334,3,2,0,39.50764291132737,254,798,0.0,0.0,0,0.9,31.444444444444443,0.0005078720162519045,1.0,0.9994921279837481,0.7643676925717096
105,2024-01-15 07:46:00,fd0a166c,5,0,4094,5972,0,0,0.0,11,7,18,0.3888888888888889,1.8571428571428572,4.0,0.9166666666666666,3,2,0,39.37304238438015,284,827,0.0,0.0,0,0.9,31.857142857142858,0.0008372404554588078,1.0999999999999999,0.9991627595445411,0.7598397600151482
106,2024-01-15 07:47:00,fd0a166c,3,0,4132,6049,0,0,0.0,11,9,18,0.5,1.7777777777777777,3.0,0.9166666666666666,3,2,0,39.40663488588309,294,826,0.0,0.0,0,0.9,31.77777777777778,0.000495949743759299,1.0999999999999999,0.9995040502562407,0.7608371120964846
107,2024-01-15 07:48:00,fd0a166c,8,0,4137,6103,0,0,0.0,12,6,18,0.3333333333333333,1.1666666666666667,2.0,1.0,3,2,0,39.35589088576669,286,826,0.0,0.0,0,0.9,31.166666666666668,0.001310830738980829,1.2000000000000002,0.9986891692610191,0.7665207828092744
108,2024-01-15 07:49:00,fd0a166c,3,0,4151,6158,0,0,0.0,12,9,18,0.5,1.3333333333333333,2.0,1.0,3,1,0,39.157076576792036,285,839,0.0,0.0,0,0.9,31.333333333333332,0.0004871711594673595,1.2000000000000002,0.9995128288405326,0.7647859513564639
109,2024-01-15 07:50:00,fd0a166c,3,0,4153,6210,0,0,0.0,12,10,18,0.5555555555555556,1.8,3.0,1.0,3,2,0,39.12890405744892,274,845,0.0,0.0,0,0.9,31.8,0.0004830917874396135,1.2000000000000002,0.9995169082125603,0.7600645713999221
110,2024-01-15 07:51:00,fd0a166c,9,0,4136,6253,0,0,0.0,12,6,18,0.3333333333333333,1.3333333333333333,3.0,1.0,3,2,0,39.089484577912685,256,845,0.0,0.0,0,0.9,31.333333333333332,0.001439309131616824,1.2000000000000002,0.9985606908683832,0.7642699121698453
111,2024-01-15 07:52:00,fd0a166c,3,0,4129,6301,0,0,0.0,12,12,18,0.6666666666666666,1.25,2.0,1.0,3,2,0,39.00120459667581,249,854,0.0,0.0,0,0.9,31.25,0.00047611490239644503,1.2000000000000002,0.9995238850976036,0.7653119632323931
112,2024-01-15 07:53:00,fd0a166c,5,0,4143,6364,0,0,0.0,12,10,18,0.5555555555555556,1.8,3.0,1.0,3,2,0,38.98774633944883,249,862,0.0,0.0,0,0.9,31.8,0.0007856693903205531,1.2000000000000002,0.9992143306096795,0.7596612249227696
113,2024-01-15 07:54:00,fd0a166c,5,0,4156,6427,0,0,0.0,12,12,18,0.6666666666666666,1.5833333333333333,4.0,1.0,3,3,0,38.99669183659233,243,861,0.0,0.0,0,0.9,31.583333333333332,0.0007779679477205539,1.2000000000000002,0.9992220320522794,0.7618488631607631
114,2024-01-15 07:55:00,fd0a166c,5,0,4173,6488,0,0,0.0,12,13,18,0.7222222222222222,1.6153846153846154,3.0,1.0,3,3,0,38.939221111344345,248,874,0.0,0.0,0,0.9,31.615384615384617,0.0007706535141800247,1.2000000000000002,0.99922934648582,0.7614163346631705
115,2024-01-15 07:56:00,fd0a166c,7,0,4183,6545,0,0,0.0,12,8,18,0.4444444444444444,1.875,3.0,1.0,3,2,0,38.8693528647364,251,882,0.0,0.0,0,0.9,31.875,0.0010695187165775401,1.2000000000000002,0.9989304812834224,0.7585608982428419
116,2024-01-15 07:57:00,fd0a166c,6,0,4185,6597,0,0,0.0,12,9,18,0.5,1.4444444444444444,3.0,1.0,3,2,0,38.83749010389701,251,890,0.0,0.0,0,0.9,31.444444444444443,0.0009095043201455207,1.2000000000000002,0.9990904956798545,0.7628667340352915
117,2024-01-15 07:58:00,fd0a166c,5,0,4216,6665,0,0,0.0,12,11,18,0.6111111111111112,1.5454545454545454,4.0,1.0,3,2,0,38.722152746705504,264,897,0.0,0.0,0,0.9,31.545454545454547,0.0007501875468867217,1.2000000000000002,0.9992498124531133,0.7616896850201108
118,2024-01-15 07:59:00,fd0a166c,5,0,4247,6734,0,0,0.0,12,12,18,0.6666666666666666,1.8333333333333333,5.0,1.0,3,2,0,38.650665662579556,280,922,0.0,0.0,0,0.9,31.833333333333332,0.0007425007425007425,1.2000000000000002,0.9992574992574993,0.7586709976948256
119,2024-01-15 08:00:00,fd0a166c,6,0,4265,6799,0,0,0.0,12,10,18,0.5555555555555556,1.9,3.0,1.0,3,2,0,38.57196482234942,282,918,0.0,0.0,0,0.9,31.9,0.0008824827180467715,1.2000000000000002,0.9991175172819532,0.7577909365574801
120,2024-01-15 08:01:00,fd0a166c,4,0,4267,6851,0,0,0.0,12,13,18,0.7222222222222222,1.3333333333333333,3.0,1.0,3,2,0,38.46583345422925,286,930,0.0,0.0,0,0.9,31.333333333333332,0.0005838563713326521,1.2000000000000002,0.9994161436286674,0.7633647910265922
121,2024-01-15 08:02:00,fd0a166c,6,0,4289,6916,0,0,0.0,12,12,18,0.6666666666666666,1.7272727272727273,3.0,1.0,3,2,0,38.45132483155147,298,949,0.0,0.0,0,0.9,31.727272727272727,0.0008675534991324465,1.2000000000000002,0.9991324465008675,0.7592829009907227
122,2024-01-15 08:03:00,fd0a166c,7,0,4293,6972,0,0,0.0,12,10,18,0.5555555555555556,1.4444444444444444,3.0,1.0,3,2,0,38.40001583441301,297,948,0.0,0.0,0,0.9,31.444444444444443,0.001004016064257028,1.2000000000000002,0.998995983935743,0.7619539807986788
123,2024-01-15 08:04:00,fd0a166c,7,0,4305,7029,0,0,0.0,12,11,18,0.6111111111111112,1.1818181818181819,2.0,1.0,3,3,0,38.31713613418317,298,951,0.0,0.0,0,0.9,31.181818181818183,0.0009958742353108551,1.2000000000000002,0.9990041257646891,0.7644177407560602
124,2024-01-15 08:05:00,fd0a166c,5,0,4307,7091,0,0,0.0,12,13,18,0.7222222222222222,1.4615384615384615,2.0,1.0,3,3,0,38.289952781759055,290,941,0.0,0.0,0,0.9,31.46153846153846,0.0007051191651389084,1.2000000000000002,0.9992948808348611,0.7616824732820779
125,2024-01-15 08:06:00,fd0a166c,8,0,4305,7139,0,0,0.0,12,10,18,0.5555555555555556,1.8,3.0,1.0,3,3,0,38.19355271371445,301,957,0.0,0.0,0,0.9,31.8,0.0011206051267684549,1.2000000000000002,0.9988793948732315,0.7579388633767216
126,2024-01-15 08:07:00,fd0a166c,6,0,4331,7219,0,0,0.0,12,12,18,0.6666666666666666,1.5833333333333333,4.0,1.0,3,3,0,38.251102845278055,307,956,0.0,0.0,0,0.9,31.583333333333332,0.000831140047097936,1.2000000000000002,0.999168859952902,0.7603364163383836
127,2024-01-15 08:08:00,fd0a166c,7,0,4339,7290,0,0,0.0,12,11,18,0.6111111111111112,1.5454545454545454,3.0,1.0,3,3,0,38.39855648831607,303,950,0.0,0.0,0,0.9,31.545454545454547,0.0009602194787379973,1.2000000000000002,0.999039780521262,0.7609584797305915
128,2024-01-15 08:09:00,fd0a166c,7,0,4366,7364,0,0,0.0,12,10,18,0.5555555555555556,1.6,3.0,1.0,3,2,0,38.39795014209659,306,963,0.0,0.0,0,0.9,31.6,0.0009505703422053232,1.2000000000000002,0.9990494296577946,0.760415672147311
129,2024-01-15 08:10:00,fd0a166c,7,0,4388,7443,0,0,0.0,12,11,18,0.6111111111111112,1.2727272727272727,2.0,1.0,3,3,0,38.53395602062673,309,957,0.0,0.0,0,0.9,31.272727272727273,0.0009404809888485826,1.2000000000000002,0.9990595190111514,0.7639644469184412
130,2024-01-15 08:11:00,fd0a166c,10,0,4427,7524,0,0,0.0,12,8,18,0.4444444444444444,1.125,2.0,1.0,3,3,0,38.54909333509616,329,971,0.0,0.0,0,0.9,31.125,0.0013290802764486975,1.2000000000000002,0.9986709197235513,0.7653165545596128
131,2024-01-15 08:12:00,fd0a166c,5,0,4429,7581,0,0,0.0,13,13,18,0.7222222222222222,1.2307692307692308,2.0,1.0833333333333333,3,3,0,38.48217335933538,329,969,0.0,0.0,0,0.9,31.23076923076923,0.0006595435958316845,1.3,0.9993404564041684,0.7643928369726458
132,2024-01-15 08:13:00,fd0a166c,9,0,4440,7641,0,0,0.0,13,9,18,0.5,1.5555555555555556,3.0,1.0833333333333333,3,3,0,38.41506980978273,326,985,0.0,0.0,0,0.9,31.555555555555557,0.001177856301531213,1.3,0.9988221436984688,0.7608034415433975
133,2024-01-15 08:14:00,fd0a166c,4,0,4454,7708,0,0,0.0,13,13,18,0.7222222222222222,1.3846153846153846,3.0,1.0833333333333333,3,3,0,38.405160506817865,330,994,0.0,0.0,0,0.9,31.384615384615383,0.0005189413596263622,1.3,0.9994810586403736,0.7627565906236313
134,2024-01-15 08:15:00,fd0a166c,7,0,4458,7765,0,0,0.0,13,11,18,0.6111111111111112,1.7272727272727273,3.0,1.0833333333333333,3,3,0,38.37812036824067,331,1002,0.0,0.0,0,0.9,31.727272727272727,0.0009014810045074051,1.3,0.9990985189954926,0.7591229210619511
135,2024-01-15 08:16:00,fd0a166c,5,0,4470,7839,0,0,0.0,13,13,18,0.7222222222222222,1.6923076923076923,3.0,1.0833333333333333,3,3,0,38.44857335249286,322,999,0.0,0.0,0,0.9,31.692307692307693,0.0006378364587319811,1.3,0.9993621635412681,0.7597189351984159
136,2024-01-15 08:17:00,fd0a166c,2,0,4492,7921,0,0,0.0,13,16,18,0.8888888888888888,1.875,4.0,1.0833333333333333,3,3,0,38.602893136227685,316,995,0.0,0.0,0,0.9,31.875,0.0002524933720489837,1.3,0.999747506627951,0.7583547889236357
137,2024-01-15 08:18:00,fd0a166c,10,0,4499,7991,0,0,0.0,13,8,18,0.4444444444444444,2.25,5.0,1.0833333333333333,3,3,0,38.67418363623587,303,999,0.0,0.0,0,0.9,32.25,0.0012514078338130396,1.3,0.9987485921661869,0.7543478041389466
138,2024-01-15 08:19:00,fd0a166c,5,0,4495,8048,0,0,0.0,13,11,18,0.6111111111111112,1.4545454545454546,3.0,1.0833333333333333,3,2,0,38.664981339158714,294,986,0.0,0.0,0,0.9,31.454545454545453,0.000621272365805169,1.3,0.9993787276341949,0.7625359991865408
139,2024-01-15 08:20:00,fd0a166c,8,0,4512,8115,0,0,0.0,13,10,18,0.5555555555555556,1.3,2.0,1.0833333333333333,3,3,0,38.622486607687954,293,996,0.0,0.0,0,0.9,31.3,0.0009858287122612446,1.3,0.9990141712877387,0.7638506417304713
140,2024-01-15 08:21:00,fd0a166c,5,0,4526,8183,0,0,0.0,13,12,18,0.6666666666666666,1.5,3.0,1.0833333333333333,3,3,0,38.64583026400689,291,990,0.0,0.0,0,0.9,31.5,0.0006110228522546743,1.3,0.9993889771477453,0.7620472513871119
141,2024-01-15 08:22:00,fd0a166c,4,0,4546,8252,0,0,0.0,13,14,18,0.7777777777777778,1.7857142857142858,4.0,1.0833333333333333,3,3,0,38.5914062639524,303,1002,0.0,0.0,0,0.9,31.785714285714285,0.0004847309743092584,1.3,0.9995152690256908,0.7591317772810383
142,2024-01-15 08:23:00,fd0a166c,11,0,4565,8307,0,0,0.0,13,7,18,0.3888888888888889,2.0,4.0,1.0833333333333333,3,3,0,38.40472608072456,319,1023,0.0,0.0,0,0.9,32.0,0.0013241844227759722,1.3,0.9986758155772241,0.7562797783923387
143,2024-01-15 08:24:00,fd0a166c,4,0,4575,8364,0,0,0.0,13,13,18,0.7222222222222222,1.4615384615384615,5.0,1.0833333333333333,3,2,0,38.258886678584,315,1038,0.0,0.0,0,0.9,31.46153846153846,0.00047824007651841227,1.3,0.9995217599234816,0.7617110927111761
144,2024-01-15 08:25:00,fd0a166c,8,0,4576,8424,0,0,0.0,13,10,18,0.5555555555555556,1.6,3.0,1.0833333333333333,3,3,0,38.280548602565624,314,1044,0.0,0.0,0,0.9,31.6,0.000949667616334283,1.3,0.9990503323836657,0.7601812301585976
145,2024-01-15 08:26:00,fd0a166c,4,0,4582,8481,0,0,0.0,13,14,18,0.7777777777777778,1.5,3.0,1.0833333333333333,3,3,0,38.21440604883596,323,1044,0.0,0.0,0,0.9,31.5,0.00047164249498879847,1.3,0.9995283575050112,0.7612401550996764
146,2024-01-15 08:27:00,fd0a166c,6,0,4595,8545,0,0,0.0,13,10,18,0.5555555555555556,1.8,3.0,1.0833333333333333,3,2,0,38.181794803431856,332,1067,0.0,0.0,0,0.9,31.8,0.0007021650087770626,1.3,0.9992978349912229,0.7580827236033529
147,2024-01-15 08:28:00,fd0a166c,3,0,4605,8614,0,0,0.0,13,15,18,0.8333333333333334,1.8,4.0,1.0833333333333333,3,3,0,38.26167867004684,322,1059,0.0,0.0,0,0.9,31.8,0.0003482702577199907,1.3,0.99965172974228,0.7583840492370058
148,2024-01-15 08:29:00,fd0a166c,12,0,4611,8673,0,0,0.0,13,6,18,0.3333333333333333,2.0,4.0,1.0833333333333333,3,3,0,38.21071023011876,332,1053,0.0,0.0,0,0.9,32.0,0.0013836042891732965,1.3,0.9986163957108267,0.7558679787445682
149,2024-01-15 08:30:00,fd0a166c,5,0,4618,8734,0,0,0.0,13,13,18,0.7222222222222222,1.2307692307692308,4.0,1.0833333333333333,3,3,0,38.16989362825123,332,1053,0.0,0.0,0,0.9,31.23076923076923,0.000572475383558507,1.3,0.9994275246164415,0.7638031047953867
150,2024-01-15 08:31:00,fd0a166c,7,0,4647,8810,0,0,0.0,13,9,18,0.5,1.6666666666666667,2.0,1.0833333333333333,3,2,0,38.12381453154946,352,1081,0.0,0.0,0,0.9,31.666666666666668,0.0007945516458569807,1.3,0.999205448354143,0.7592631417380895
151,2024-01-15 08:32:00,fd0a166c,4,0,4640,8852,0,0,0.0,13,14,18,0.7777777777777778,1.5,3.0,1.0833333333333333,3,3,0,37.93431353924864,372,1082,0.0,0.0,0,0.9,31.5,0.00045187528242205153,1.3,0.9995481247175779,0.7606878769655284
152,2024-01-15 08:33:00,fd0a166c,5,0,4639,8913,0,0,0.0,13,12,18,0.6666666666666666,2.0,4.0,1.0833333333333333,3,3,0,37.89813104889151,383,1069,0.0,0.0,0,0.9,32.0,0.0005609783462358353,1.3,0.9994390216537642,0.7555718707592887
153,2024-01-15 08:34:00,fd0a166c,10,0,4632,8966,0,0,0.0,13,8,18,0.4444444444444444,1.375,3.0,1.0833333333333333,3,3,0,37.85004537994734,380,1067,0.0,0.0,0,0.9,31.375,0.001115324559446799,1.3,0.9988846754405531,0.7615039609361159
154,2024-01-15 08:35:00,fd0a166c,3,0,4645,9031,0,0,0.0,13,14,18,0.7777777777777778,1.5,4.0,1.0833333333333333,3,2,0,37.80658233196723,368,1064,0.0,0.0,0,0.9,31.5,0.0003321891263425977,1.3,0.9996678108736574,0.7604802890133974
155,2024-01-15 08:36:00,fd0a166c,6,0,4654,9107,0,0,0.0,13,12,18,0.6666666666666666,1.9166666666666667,3.0,1.0833333333333333,3,3,0,37.88038985022176,371,1048,0.0,0.0,0,0.9,31.916666666666668,0.0006588338640606127,1.3,0.9993411661359394,0.7563305794881527
156,2024-01-15 08:37:00,fd0a166c,5,0,4661,9170,0,0,0.0,13,13,18,0.7222222222222222,1.9230769230769231,4.0,1.0833333333333333,3,3,0,37.89979545958623,361,1046,0.0,0.0,0,0.9,31.923076923076923,0.0005452562704471102,1.3,0.9994547437295529,0.7563507191802243
157,2024-01-15 08:38:00,fd0a166c,8,0,4661,9231,0,0,0.0,13,10,18,0.5555555555555556,1.6,3.0,1.0833333333333333,3,3,0,37.86089270418077,372,1044,0.0,0.0,0,0.9,31.6,0.0008666450005416531,1.3,0.9991333549994583,0.7593751274081448
158,2024-01-15 08:39:00,fd0a166c,4,0,4647,9285,0,0,0.0,13,13,18,0.7222222222222222,1.6153846153846154,3.0,1.0833333333333333,3,3,0,37.912022125745324,363,1026,0.0,0.0,0,0.9,31.615384615384617,0.0004308023694130318,1.3,0.9995691976305869,0.7594978771498794
159,2024-01-15 08:40:00,fd0a166c,5,0,4651,9341,0,0,0.0,13,13,18,0.7222222222222222,2.0,4.0,1.0833333333333333,3,3,0,37.8345075282245,367,1038,0.0,0.0,0,0.9,32.0,0.0005352745958676801,1.3,0.9994647254041323,0.7554549052181019
160,2024-01-15 08:41:00,fd0a166c,5,0,4666,9406,0,0,0.0,13,12,18,0.6666666666666666,2.0833333333333335,4.0,1.0833333333333333,3,3,0,37.81702052534423,353,1053,0.0,0.0,0,0.9,32.083333333333336,0.000531575590048905,1.3,0.9994684244099511,0.7545880774813356
161,2024-01-15 08:42:00,fd0a166c,8,0,4664,9474,0,0,0.0,13,10,18,0.5555555555555556,1.6,4.0,1.0833333333333333,3,3,0,37.9549130240789,337,1039,0.0,0.0,0,0.9,31.6,0.0008444162972345366,1.3,0.9991555837027655,0.759572059529264
162,2024-01-15 08:43:00,fd0a166c,4,0,4666,9538,0,0,0.0,13,14,18,0.7777777777777778,1.5714285714285714,3.0,1.0833333333333333,3,3,0,38.03039760980472,330,1045,0.0,0.0,0,0.9,31.571428571428573,0.0004193751310547285,1.3,0.9995806248689453,0.7601787594529019
163,2024-01-15 08:44:00,fd0a166c,10,0,4658,9585,0,0,0.0,13,8,18,0.4444444444444444,1.625,3.0,1.0833333333333333,3,3,0,37.87916658726622,339,1047,0.0,0.0,0,0.9,31.625,0.0010432968179447052,1.3,0.9989567031820553,0.7590910144473546
164,2024-01-15 08:45:00,fd0a166c,3,0,4649,9635,0,0,0.0,13,15,18,0.8333333333333334,1.4666666666666666,3.0,1.0833333333333333,3,3,0,37.83285040902121,336,1050,0.0,0.0,0,0.9,31.466666666666665,0.00031136481577581735,1.3,0.9996886351842241,0.7608744882250654
165,2024-01-15 08:46:00,fd0a166c,9,0,4651,9688,0,0,0.0,13,9,18,0.5,2.0,4.0,1.0833333333333333,3,3,0,37.72320999021478,334,1055,0.0,0.0,0,0.9,32.0,0.0009289843104872006,1.3,0.9990710156895128,0.7550748262562347
166,2024-01-15 08:47:00,fd0a166c,4,0,4647,9741,0,0,0.0,13,14,18,0.7777777777777778,1.5714285714285714,3.0,1.0833333333333333,3,3,0,37.637150202867346,335,1061,0.0,0.0,0,0.9,31.571428571428573,0.0004106354583718304,1.3,0.9995893645416282,0.7593957605081002
167,2024-01-15 08:48:00,fd0a166c,9,0,4652,9794,0,0,0.0,13,9,18,0.5,1.5555555555555556,2.0,1.0833333333333333,3,3,0,37.52528329958239,337,1071,0.0,0.0,0,0.9,31.555555555555557,0.000918929957116602,1.3,0.9990810700428834,0.7591274390607625
168,2024-01-15 08:49:00,fd0a166c,4,0,4646,9848,0,0,0.0,13,12,18,0.6666666666666666,1.5833333333333333,3.0,1.0833333333333333,3,2,0,37.466848387563715,331,1071,0.0,0.0,0,0.9,31.583333333333332,0.00040617384240454913,1.3,0.9995938261575954,0.7589378939048322
169,2024-01-15 08:50:00,fd0a166c,8,0,4632,9902,0,0,0.0,13,10,18,0.5555555555555556,1.5,3.0,1.0833333333333333,3,3,0,37.49340021618166,321,1054,0.0,0.0,0,0.9,31.5,0.0008079175924055746,1.3,0.9991920824075944,0.759663633395401
170,2024-01-15 08:51:00,fd0a166c,3,0,4628,9960,0,0,0.0,13,15,18,0.8333333333333334,1.7142857142857142,4.0,1.0833333333333333,3,2,0,37.48854544034277,327,1039,0.0,0.0,0,0.9,31.714285714285715,0.00030120481927710846,1.3,0.9996987951807229,0.7577137518101176
171,2024-01-15 08:52:00,fd0a166c,9,0,4624,10010,0,0,0.0,13,10,18,0.5555555555555556,1.8888888888888888,5.0,1.0833333333333333,3,3,0,37.3932713844699,324,1051,0.0,0.0,0,0.9,31.88888888888889,0.0008991008991008991,1.3,0.999100899100899,0.7555380135204106
172,2024-01-15 08:53:00,fd0a166c,7,0,4640,10078,0,0,0.0,13,12,18,0.6666666666666666,1.1818181818181819,2.0,1.0833333333333333,3,3,0,37.38515993810527,344,1052,0.0,0.0,0,0.9,31.181818181818183,0.0006945822583846001,1.3,0.9993054177416154,0.7626743051546748
173,2024-01-15 08:54:00,fd0a166c,7,0,4657,10139,0,0,0.0,13,11,18,0.6111111111111112,1.4545454545454546,3.0,1.0833333333333333,3,3,0,37.28938489913472,354,1069,0.0,0.0,0,0.9,31.454545454545453,0.0006904033928395306,1.3,0.9993095966071605,0.7597571538956791
174,2024-01-15 08:55:00,fd0a166c,7,0,4660,10201,0,0,0.0,13,12,18,0.6666666666666666,1.4545454545454546,3.0,1.0833333333333333,3,3,0,37.28466778875932,359,1078,0.0,0.0,0,0.9,31.454545454545453,0.0006862072345848446,1.3,0.9993137927654152,0.7597493981382303
175,2024-01-15 08:56:00,fd0a166c,7,0,4643,10248,0,0,0.0,13,10,18,0.5555555555555556,1.5,3.0,1.0833333333333333,3,2,0,37.2303704910155,348,1056,0.0,0.0,0,0.9,31.5,0.0006830601092896175,1.3,0.9993169398907104,0.7591875169383151
176,2024-01-15 08:57:00,fd0a166c,5,0,4624,10290,0,0,0.0,13,13,18,0.7222222222222222,1.5384615384615385,3.0,1.0833333333333333,3,3,0,37.1250321342042,340,1054,0.0,0.0,0,0.9,31.53846153846154,0.00048590864917395527,1.3,0.999514091350826,0.7586710854241234
177,2024-01-15 08:58:00,fd0a166c,6,0,4639,10360,0,0,0.0,13,13,18,0.7222222222222222,1.6666666666666667,4.0,1.0833333333333333,3,3,0,37.17674834623793,351,1063,0.0,0.0,0,0.9,31.666666666666668,0.0005791505791505791,1.3,0.9994208494208494,0.757455169794149
178,2024-01-15 08:59:00,fd0a166c,8,0,4640,10417,0,0,0.0,13,10,18,0.5555555555555556,1.8,5.0,1.0833333333333333,3,3,0,37.140665774532586,346,1066,0.0,0.0,0,0.9,31.8,0.0007679754247864068,1.3,0.9992320245752135,0.7559741413791505
179,2024-01-15 09:00:00,fd0a166c,5,0,4641,10479,0,0,0.0,13,13,18,0.7222222222222222,1.4615384615384615,3.0,1.0833333333333333,3,3,0,37.14241107765641,347,1085,0.0,0.0,0,0.9,31.46153846153846,0.00047714476572192005,1.3,0.9995228552342781,0.7594785796336395
180,2024-01-15 09:01:00,fd0a166c,8,0,4659,10546,0,0,0.0,13,10,18,0.5555555555555556,1.6,3.0,1.0833333333333333,3,3,0,37.10272543531565,347,1090,0.0,0.0,0,0.9,31.6,0.0007585814526834819,1.3,0.9992414185473165,0.7579020182895579
181,2024-01-15 09:02:00,fd0a166c,7,0,4650,10607,0,0,0.0,13,11,18,0.6111111111111112,1.4545454545454546,3.0,1.0833333333333333,3,3,0,37.18315357896001,329,1077,0.0,0.0,0,0.9,31.454545454545453,0.000659941548034317,1.3,0.9993400584519657,0.7595568759932517
182,2024-01-15 09:03:00,fd0a166c,8,0,4639,10658,0,0,0.0,13,10,18,0.5555555555555556,1.3,2.0,1.0833333333333333,3,3,0,37.14193831195482,324,1078,0.0,0.0,0,0.9,31.3,0.0007506098705197974,1.3,0.9992493901294802,0.7609836326757017
183,2024-01-15 09:04:00,fd0a166c,6,0,4640,10719,0,0,0.0,13,11,18,0.6111111111111112,1.5454545454545454,3.0,1.0833333333333333,3,2,0,37.167645176565,321,1078,0.0,0.0,0,0.9,31.545454545454547,0.000559753708368318,1.3,0.9994402462916316,0.7586568434152372
